Date,CAPE,ECY
2014-04-01,24.7863153969626,0.0367080659453649
2014-05-01,24.9432741099026,0.0377139623445997
2014-06-01,25.5580076235113,0.0362158968013169
2014-07-01,25.8175459761587,0.0365445676216866
2014-08-01,25.6176064217994,0.0378218159142647
2014-09-01,25.9184368926062,0.0361299973837449
2014-10-01,25.1627482830833,0.0387945171496859
2014-11-01,26.6068171471434,0.0357308939138589
2014-12-01,26.7940854825725,0.0364624524210645
2015-01-01,26.4922954203831,0.0394916906653373
2015-02-01,26.9955136993832,0.0376433553553971
2015-03-01,26.7286054529285,0.0372238803167478
2015-04-01,26.7913716801923,0.0376597012649436
2015-05-01,26.8061113796508,0.03566268687822
2015-06-01,26.4958952927848,0.0348038208352846
2015-07-01,26.3811363363997,0.0349037508085825
2015-08-01,25.6936584170577,0.0367528378336552
2015-09-01,24.4967521704864,0.0372582690419318
2015-10-01,25.4914410460668,0.0364149701817411
2015-11-01,26.2258518909719,0.0340224225535027
2015-12-01,25.9654240371242,0.0346694211981527
2016-01-01,24.2061672038785,0.0383634760589548
2016-02-01,24.0026067772898,0.041692460653196
2016-03-01,25.3722986201879,0.0382188111755389
2016-04-01,25.9223375436739,0.0378016958359209
2016-05-01,25.69470992345,0.0380505797486107
2016-06-01,25.8403729276705,0.0396640157747591
2016-07-01,26.6940032560963,0.0393614274118523
2016-08-01,26.9488724337239,0.0383008060502644
2016-09-01,26.7278733464785,0.038651942503325
2016-10-01,26.5251430850706,0.0383180539483978
2016-11-01,26.8509535310563,0.0340535797028329
2016-12-01,27.8650982239235,0.0290799894636979
2017-01-01,28.0635737421245,0.0297075138313806
2017-02-01,28.6551065251841,0.0288484261142454
2017-03-01,29.0869217424646,0.0268905110330753
2017-04-01,28.9042459562752,0.0285503708482296
2017-05-01,29.3133449802714,0.0275350158419583
2017-06-01,29.7485032406328,0.0280313722755173
2017-07-01,30.0022207440186,0.0264028165660062
2017-08-01,29.9149593974975,0.0280905688960866
2017-09-01,30.1681144106789,0.028167211336622
2017-10-01,30.9203932903338,0.0254791571793293
2017-11-01,31.2989133338803,0.0245885658555861
2017-12-01,32.086132007706,0.0233131297724968
2018-01-01,33.3073438280307,0.0204186633335549
2018-02-01,32.0353823392503,0.0189758375966554
2018-03-01,31.8084090576431,0.0187511323837986
2018-04-01,30.9701792933252,0.0190908600638814
2018-05-01,31.2436150748646,0.0173182662553253
2018-06-01,31.6305564964546,0.0167309792950137
2018-07-01,31.886366962159,0.0161531508509479
2018-08-01,32.3902768803011,0.0161270836525876
2018-09-01,32.6228911205002,0.0150651115839449
2018-10-01,31.0379610780065,0.0163400871283167
2018-11-01,30.1955834067052,0.0191635407465583
2018-12-01,28.2918570120729,0.0250243755539649
2019-01-01,28.3801644635476,0.0258662213027126
2019-02-01,29.5415489651312,0.0247054122012904
2019-03-01,29.5761960147848,0.0260911244831998
2019-04-01,30.1335171713875,0.0261496180521302
2019-05-01,29.2420309369399,0.0283841389333228
2019-06-01,29.2837962753063,0.0308851193899542
2019-07-01,29.9866853350425,0.0347160140553524
2019-08-01,28.7053973718331,0.0359714123806792
2019-09-01,29.2295202330353,0.0346628074168118
2019-10-01,28.8411228819534,0.0351579414647967
2019-11-01,29.8368676590834,0.032874241630863
2019-12-01,30.3318223222433,0.0319140832649583
2020-01-01,30.9852203002307,0.0322657301883274
2020-02-01,30.7296892647358,0.0353872755164987
2020-03-01,24.8171686290994,0.0488014708947206
2020-04-01,25.9273588252802,0.0483174365444449
2020-05-01,27.3284809976985,0.0461632298698543
2020-06-01,28.8383159551228,0.0443015232359107
2020-07-01,29.599194927667,0.045001885969565
2020-08-01,31.1582089653552,0.0431914041795455
2020-09-01,30.8394260438113,0.0433056084279171
2020-10-01,31.2836940325928,0.0416606974902217
2020-11-01,32.4732040966126,0.0395848371504078
2020-12-01,33.7655914181171,0.037727217459252
2021-01-01,34.5124322941069,0.035534737619675
2021-02-01,35.1039071719698,0.033301489166803
2021-03-01,35.0425451121921,0.0295822469860887
2021-04-01,36.719814109133,0.0281584582537585
2021-05-01,36.5521339897991,0.0288183454256166
2021-06-01,36.6962580130884,0.0307615937653314
2021-07-01,37.4433831846154,0.032616581086395
2021-08-01,37.9735006140705,0.0325734288473695
2021-09-01,37.6203466866512,0.0320424160757774
2021-10-01,37.2530250003253,0.0312587288141007
2021-11-01,38.5826274977192,0.0311199858999043
2021-12-01,38.3048498734675,0.0327733520767954
2022-01-01,36.9367580702975,0.0312477863138658
2022-02-01,35.2871492256949,0.0312936789228796
2022-03-01,34.2707986932917,0.0307166730545959
2022-04-01,33.8891647559138,0.0251061798781962
2022-05-01,30.6731550795451,0.0279425478744792
2022-06-01,29.0477213951038,0.0289158136599704
2022-07-01,29.0046183172089,0.0315222012424608
2022-08-01,30.6987633651753,0.0290139174288998
2022-09-01,28.229884655822,0.0254265540029992
2022-10-01,27.0807669254007,0.0227846900773503
2022-11-01,28.3789490162733,0.0223790464740162
2022-12-01,28.3169012845273,0.0251174627093332
2023-01-01,28.3348134237557,0.0265093591496973
2023-02-01,28.9197629438666,0.0233296729483026
2023-03-01,27.9381312539979,0.0255158588118582
2023-04-01,28.7648412676154,0.0271120044062851
2023-05-01,28.7620513431312,0.0260910083259151
2023-06-01,29.9400316459875,0.0230079977879919
2023-07-01,30.8916598136599,0.0206343839723275
2023-08-01,30.3047482453652,0.0188855141037892
2023-09-01,29.7996818613502,0.0174804117800193
2023-10-01,28.769054954984,0.0147082028412393
2023-11-01,30.0132248173815,0.016270088123311
2023-12-01,31.4523109238446,0.0194522750965193
2024-01-01,32.045123012596,0.0186408480943908
2024-02-01,33.037192685599,0.016458700663731
2024-03-01,33.754920176406,0.0158175606690865
2024-04-01,33.1415930307698,0.0131269382425542
2024-05-01,33.773634540112,0.0129744800373179
2024-06-01,34.810548780043,0.013635937085515
2024-07-01,35.4435530789072,0.013882382917978
2024-08-01,34.9196313486148,0.0183612735196997
2024-09-01,35.6601836351521,0.0193540531010945
2024-10-01,36.5872105279302,0.015220655326477
2024-11-01,37.3501956550788,0.0125637373583931
2024-12-01,37.7111916964346,0.0126295032004599
2025-01-01,37.1292198521989,0.0118037145110618
2025-02-01,37.1871755936969,0.0135718686426188
2025-03-01,34.7847503398507,0.0167487205930005
2025-04-01,32.6212703411135,0.018766545554739
2025-05-01,35.0766970437276,0.0149116448728158
2025-06-01,36.1110921336969,0.0144854107733233
2025-07-01,37.4742461916466,0.0135266634793725
2025-08-01,37.8461450448818,0.0150062907357512
2025-09-01,38.5803873253884,0.0163261059617419
2025-10-01,39.2056921711265,0.0166898894498228
2025-11-01,39.1417148731663,0.0163031950415009
2025-12-01,39.5579183868283,0.0158659303309326
2026-01-01,39.5935764977168,0.0153535411355036
2026-02-01,38.9430098345605,0.0169759824928727
2026-03-01,36.9397590343376,0.017802608946837
2026-04-01,38.1426179648342,0.0162951168652426
2026-05-01,38.1426179648342,0.0162951168652426
2026-06-01,38.1426179648342,0.0162951168652426
